season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,ngs_position,week,game_type,status_description_abbr,football_name,draft_number,age
2012,NO,RB,,29,ACT,Chris Ivory,Christopher,Ivory,1988-03-22,72.0,222.0,Tiffin University,00-0027531,13587,72f5a27a-544f-468a-b10b-89a1fc5d0e9f,24400,6833,6007,,12239,717,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wuhrkffigvt55hcqd4yw",IVO253611,36052,32004956-4f25-3611-afa1-32a4ef3b7338,2010.0,2010.0,,,17.0,REG,A01,Chris,,24.0
2012,KC,WR,,22,ACT,Dexter McCluster,Dexter,McCluster,1988-08-25,68.0,170.0,Mississippi,00-0027651,13207,54f4146b-cec8-4fba-a00e-eac7e31ac07c,24011,6480,5561,McClDe00,11220,564,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vawlifwslfzekg0e35ig",MCC467156,35475,32004d43-4346-7156-4185-779de52fb7cb,2010.0,2010.0,KC,,17.0,REG,A01,Dexter,36,24.0
2012,CLV,RB,,20,ACT,Montario Hardesty,Montario,Hardesty,1987-02-01,72.0,225.0,,00-0027666,13208,6d099c7c-4a42-4952-a116-537189834b4d,,6479,5584,HardMo00,,,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h28sqecu6drwcdma9brv",HAR051743,,32004841-5205-1743-aa77-09a0c8cc490c,2010.0,2010.0,CLV,,17.0,REG,A01,Montario,59,25.0
2012,NYJ,RB,,25,ACT,Joe McKnight,Joe,McKnight,1988-04-16,71.0,205.0,,00-0027712,13209,143e26d7-daaf-4d4f-a3b4-efb897338e53,,6439,5636,McKnJo00,10999,523,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnac4mfjo8givee9h2nz",MCK725816,,32004d43-4b72-5816-c748-6f5f17fea6fb,2010.0,2010.0,NYJ,,17.0,REG,A01,Joe,112,24.0
2012,CIN,FB,,32,ACT,John Conner,John,Conner,1987-06-08,71.0,245.0,,00-0027739,,,,,,,,,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j7eo3s5mmcsprfvcwyoa",CON466815,,3200434f-4e46-6815-8e2f-34c75c27b4fc,2010.0,2010.0,NYJ,,18.0,WC,A01,John,139,25.0
2012,NYJ,FB,,38,ACT,John Conner,John,Conner,1987-06-08,71.0,245.0,,00-0027739,,,,,,,,,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j7eo3s5mmcsprfvcwyoa",CON466815,,3200434f-4e46-6815-8e2f-34c75c27b4fc,2010.0,2010.0,NYJ,,6.0,REG,I01,John,139,25.0
2012,SF,RB,,24,ACT,Anthony Dixon,Anthony,Dixon,1987-09-24,73.0,233.0,Mississippi State,00-0027772,13212,3fed6499-3bcb-42f4-b583-5579a97b5e30,,6484,5696,DixoAn00,12285,727,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lvbgbxspmjn0xo1kw8g9",DIX077953,35612,32004449-5807-7953-f869-6905f03f60da,2010.0,2010.0,SF,,21.0,SB,A01,Anthony,173,24.0
2012,IND,RB,,36,ACT,Deji Karim,Abdul,Karim,1986-11-18,68.0,209.0,,00-0027779,13398,31172f04-2b3d-4498-a4f0-ff2f13507328,,6696,5703,KariDe00,,,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nxus17lqfs59eov1xnwv",KAR283607,,32004b41-5228-3607-efa1-eabe441b1688,2010.0,2010.0,JAX,,18.0,WC,A01,Deji,180,25.0
2012,PIT,RB,,27,ACT,Jonathan Dwyer,Jonathan,Dwyer,1989-07-26,71.0,229.0,,00-0027786,13206,c291367c-c4e6-4a2a-8ee4-e3e2e4ccbbb6,,6450,5711,DwyeJo00,,,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eajdgcyybichzdxjd8iu",DWY425790,,32004457-5942-5790-b8d3-25281ed55a57,2010.0,2010.0,PIT,,17.0,REG,A01,Jonathan,188,23.0
2012,GB,RB,,44,ACT,James Starks,James,Starks,1986-02-25,74.0,218.0,Buffalo,00-0027791,13214,de070f62-4494-4a98-8a76-0929c19be685,24169,6487,5716,StarJa00,12506,762,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ohxqulg4xjfmbbkkltqj",STA583786,35632,32005354-4158-3786-1d77-fa36ed1048c7,2010.0,2010.0,GB,,19.0,DIV,A01,James,193,26.0
2012,CHI,RB,,45,ACT,Harvey Unga,Harvey,Unga,1987-01-18,72.0,237.0,,00-0027851,,,,,,,,,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/slkj6aoy304iubl4oyyo",UNG134179,,3200554e-4713-4179-4f7e-b5798598f822,2010.0,2010.0,CHI,,17.0,REG,A01,Harvey,204,25.0
2012,BUF,RB,,28,ACT,C.J. Spiller,Clifford,Spiller,1987-08-05,71.0,200.0,Clemson,00-0027861,13203,64d9a11b-2d05-4173-ac72-4f9e63fb4aa6,23984,6478,5534,SpilC.00,10949,507,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jqbnrdpq9c2nbchzntxt",SPI347627,35448,32005350-4934-7627-693d-e256bdb15bf6,2010.0,2010.0,BUF,,17.0,REG,A01,C.J.,9,25.0
2012,SD,RB,,24,RES,Ryan Mathews,Ryan,Mathews,1987-10-10,72.0,220.0,Fresno State,00-0027864,13204,55200cbf-e475-44fa-a875-a51998c20457,23987,6449,5537,MathRy00,11256,571,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mai5izn84cdrvxlkwagb",MAT190010,35451,32004d41-5419-0010-73ae-b3c9859065b6,2010.0,2010.0,SD,,15.0,REG,A01,Ryan,12,24.0
2012,MIN,RB,,32,ACT,Toby Gerhart,Toby,Gerhart,1987-03-28,72.0,231.0,Stanford,00-0027888,13211,06669e1d-f9f7-4774-abc2-6ed2f7e7647f,24026,6445,5576,GerhTo00,11413,604,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pne2o7x8dw3cngbahihv",GER353982,35490,32004745-5235-3982-3cd2-5855c0b8c4e6,2010.0,2010.0,MIN,,18.0,WC,A01,Toby,51,25.0
2012,HST,RB,,44,ACT,Ben Tate,Benjamin,Tate,1988-08-21,71.0,215.0,,00-0027890,13210,c8e9990a-9d89-411c-9d99-c0afa7eaef8c,,6481,5583,TateBe00,13557,1004,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hary8s6dxf5sjtqctymx",TAT137889,,32005441-5413-7889-fa23-777ff4537e82,2010.0,2010.0,HST,,19.0,DIV,A01,Ben,58,24.0
2012,SF,DT,,48,ACT,Will Tukuafu,Will,Tukuafu,1984-01-03,76.0,293.0,Oregon,00-0027905,,,,,,,,,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/szb9kincx0nhxnwxxmcj",TUK652601,36262,32005455-4b65-2601-7127-90c41bdc8440,2010.0,2010.0,,,21.0,SB,A01,Will,,28.0
2012,HST,FB,,40,ACT,Tyler Clutts,Tyler,Clutts,1984-11-09,74.0,260.0,Fresno State,00-0027917,,,,,,,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a1knpd9e7x4pxech8xhg",CLU606964,33950,3200434c-5560-6964-784b-17a55d4bb080,2008.0,2011.0,,,19.0,DIV,A01,Tyler,,27.0
2012,NE,RB,,46,DEV,James Develin,James,Develin,1988-07-23,75.0,251.0,Brown,00-0027925,13940,9d04accc-a404-406f-b93c-0878410e55a6,24760,8588,6142,,14783,1303,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ryhocvpml27otxnncc2h",DEV145356,36473,32004445-5614-5356-e890-346d6c75ad9d,2010.0,2011.0,,,16.0,REG,I01,James,,24.0
2012,NO,RB,,28,ACT,Mark Ingram,Mark,Ingram,1989-12-21,69.0,215.0,Alabama,00-0027966,13981,f336567d-44a9-4245-8452-1dd485fd70fb,24815,7244,6180,IngrMa01,13337,956,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",ING656964,37101,3200494e-4765-6964-19af-4fbe814368d2,2011.0,2011.0,NO,,17.0,REG,A01,Mark,28,22.0
2012,ARZ,RB,,34,RES,Ryan Williams,Ryan,Williams,1990-04-09,69.0,207.0,,00-0027976,14051,68b5fdb2-e0e1-48aa-96a3-18a85c393a09,24825,7240,6190,WillRy00,13425,974,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v25p2d6hh2oufnwcsza9",WIL000004,,32005749-4c00-0004-4526-3454d42bb6c0,2011.0,2011.0,ARZ,,5.0,REG,A01,Ryan,38,22.0
2012,NE,RB,,34,ACT,Shane Vereen,Shane,Vereen,1989-03-02,69.0,205.0,California,00-0027994,14017,600ae879-d95a-4ac4-ae4e-72c05a05f1ad,24843,7250,6208,VereSh00,12780,814,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/grirsvo53nqb22jzb1zk",VER287449,37131,32005645-5228-7449-905f-04c0fb3efe2a,2011.0,2011.0,NE,,20.0,CON,A01,Shane,56,23.0
2012,DET,RB,,25,ACT,Mikel Leshoure,Mikel,Leshoure,1990-03-30,72.0,227.0,,00-0027995,14052,4625f808-72d9-47b7-b645-1df3723ef24b,,7254,6209,LeshMi00,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c9or9xm3f8vuo21hbiyb",LES202930,,32004c45-5320-2930-67dd-a3db0fd148d7,2011.0,2011.0,DET,,17.0,REG,A01,Mikel,57,22.0
2012,MIA,RB,,33,RES,Daniel Thomas,Daniel,Thomas,1987-10-29,73.0,233.0,,00-0028000,14056,edbc58f3-86c0-40d9-9e55-25b19df79d4d,24849,7360,6214,ThomDa03,12762,806,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vskzvdncbtm9dn5orl50",THO092066,,32005448-4f09-2066-9530-a971bf7af191,2011.0,2011.0,MIA,,15.0,REG,A01,Daniel,62,24.0
2012,DAL,RB,,29,ACT,DeMarco Murray,DeMarco,Murray,1988-02-12,72.0,215.0,Oklahoma,00-0028009,14005,478ae115-d220-424e-af45-56137f163d3a,24858,7359,6223,MurrDe00,13124,904,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lu4pqg7cvxbz7z4oormo",MUR580353,37146,32004d55-5258-0353-b3c0-f7232966a7e0,2011.0,2011.0,DAL,,17.0,REG,A01,DeMarco,71,24.0
2012,NE,RB,,22,ACT,Stevan Ridley,Stevan,Ridley,1989-01-27,71.0,220.0,LSU,00-0028011,14028,170b4c5f-a345-4899-8d81-e8982b0f3d65,24860,7361,6225,RidlSt00,12774,811,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/futdstbe48qaqcvtolzj",RID658759,37148,32005249-4465-8759-7b54-aa5c5dbed421,2011.0,2011.0,NE,,20.0,CON,A01,Stevan,73,23.0
2012,GB,RB,,20,ACT,Alex Green,Alexander,Green,1988-06-23,72.0,225.0,,00-0028034,14055,0426fa87-ca2b-4028-b561-7bef06e7f9e4,,7372,6248,GreeAl00,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lq3xjl1bmv4ra6ncfz9m",GRE037487,,32004752-4503-7487-c892-6f53e8713adc,2011.0,2011.0,GB,,19.0,DIV,I01,Alex,96,24.0
2012,WAS,RB,,29,RES,Roy Helu,Roy,Helu,1988-12-07,71.0,215.0,Nebraska,00-0028043,14192,455347a8-81f8-477b-908d-4e22a71723ae,24892,7366,6257,HeluRo00,13163,915,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ahtlpumbpwlc7xm9ci9h",HEL697773,37180,32004845-4c69-7773-da3a-acf468e89006,2011.0,2011.0,WAS,,3.0,REG,A01,Roy,105,23.0
2012,SF,RB,,32,RES,Kendall Hunter,Kendall,Hunter,1988-09-16,67.0,199.0,Oklahoma State,00-0028053,14159,7bf077c7-40f9-4015-ac73-93f1b7418a24,24902,7358,6267,HuntKe00,13440,978,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m9tciwm7ffejuubhfh7n",HUN719158,37190,32004855-4e71-9158-f94d-9e9e4f5f773b,2011.0,2011.0,SF,,12.0,REG,A01,Kendall,115,23.0
2012,IND,RB,,34,ACT,Delone Carter,Delone,Carter,1987-06-22,69.0,238.0,,00-0028057,14077,47fbe35d-3a3a-4c30-af0c-a9388ee2d524,,7365,6271,CartDe01,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/adwwaxxloa9zcymslxy6",CAR642622,,32004341-5264-2622-11c4-48863698184b,2011.0,2011.0,IND,,18.0,WC,I01,Delone,119,25.0
2012,OAK,RB,,22,ACT,Taiwan Jones,Taiwan,Jones,1988-07-26,72.0,197.0,Eastern Washington,00-0028063,14167,adadafa1-dc37-486d-8538-7db1e1b5f71e,24912,7324,6277,JoneTa00,13063,886,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/va09vgfr7bdc2wb6ikq4",JON731670,37200,32004a4f-4e73-1670-c97b-fc6f9ff14f6c,2011.0,2011.0,OAK,,17.0,REG,A01,Taiwan,125,24.0
2012,NYJ,RB,,29,ACT,Bilal Powell,Bilal,Powell,1988-10-27,70.0,204.0,Louisville,00-0028064,14129,4a38cda2-e92f-47f8-b324-0c34e09d83f2,24913,7367,6278,PoweBi00,12800,818,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a5qlloemeetaqawzwuf7",POW162772,37201,3200504f-5716-2772-5bb8-04da93b620cf,2011.0,2011.0,NYJ,,17.0,REG,A01,Bilal,126,23.0
2012,TEN,RB,,23,ACT,Jamie Harper,Jamie,Harper,1989-09-11,71.0,233.0,,00-0028068,14188,2bf39b2e-d461-44b2-b3b6-d56c071aebab,,7239,6282,HarpJa01,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wj3zkvcfz5mbtunttktv",HAR263558,,32004841-5226-3558-d71b-136b9b879cd6,2011.0,2011.0,TEN,,17.0,REG,A01,Jamie,130,22.0
2012,GB,RB,,34,CUT,Johnny White,Johnny,White,1988-02-03,70.0,202.0,,00-0028071,,,,,,,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/shkmfg0qlq8zgulrztow",WHI311455,,32005748-4931-1455-9c81-a687d06b051b,2011.0,2011.0,BUF,,13.0,REG,I01,Johnny,133,24.0
2012,BUF,RB,,29,CUT,Johnny White,Johnny,White,1988-02-03,70.0,202.0,,00-0028071,,,,,,,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/shkmfg0qlq8zgulrztow",WHI311455,,32005748-4931-1455-9c81-a687d06b051b,2011.0,2011.0,BUF,,5.0,REG,I01,Johnny,133,24.0
2012,ARZ,FB,,35,ACT,Anthony Sherman,Anthony,Sherman,1988-12-11,70.0,242.0,Connecticut,00-0028074,14135,e033ce15-9fc5-430b-90e2-90dfe52b21c1,24923,7560,6288,SherAn00,13418,973,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ue0kpbo7b9trtkeuhvjx",SHE644991,37211,32005348-4564-4991-461d-7fdff48979c9,2011.0,2011.0,ARZ,,17.0,REG,I01,Anthony,136,23.0
2012,ATL,RB,,32,ACT,Jacquizz Rodgers,Jacquizz,Rodgers,1990-02-06,66.0,196.0,Oregon State,00-0028083,14193,91a95850-9514-49d5-b2b0-f8e21156daa0,24932,7253,6297,RodgJa00,13299,949,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ztmescfueap5glplyf7w",ROD369979,37220,3200524f-4436-9979-63c1-6da40f96661a,2011.0,2011.0,ATL,,20.0,CON,A01,Jacquizz,145,22.0
2012,PHI,RB,,28,ACT,Dion Lewis,Dion,Lewis,1990-09-27,68.0,195.0,Pittsburgh,00-0028087,14198,b25ba2bd-80bd-4295-9034-cf9242fb207b,24936,7364,6301,LewiDi00,12708,788,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvv0a1lqk90dscqn8uuj",LEW218646,37224,32004c45-5721-8646-e7c5-72a7c65dcee8,2011.0,2011.0,PHI,,17.0,REG,A01,Dion,149,21.0
2012,WAS,RB,,22,ACT,Evan Royster,Evan,Royster,1987-11-26,73.0,216.0,,00-0028115,14105,f60331a0-29ac-4cde-96c7-270154ff7d48,24964,7369,6329,RoysEv00,13172,920,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s0jqc6aiga9suvfs3fnf",ROY668900,,3200524f-5966-8900-69a2-40909f98e188,2011.0,2011.0,WAS,,18.0,WC,A01,Evan,177,24.0
2012,JAX,RB,,30,RES,Jordan Todman,Jordan,Todman,1990-02-24,69.0,198.0,Connecticut,00-0028121,14186,a686927a-781f-4814-a4ef-a5ab34a09062,24970,7249,6335,TodmJo00,13102,895,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhoxroo20gf8a3mbiczr",TOD628353,37258,3200544f-4462-8353-4b92-33a6ddef3162,2011.0,2011.0,SD,,15.0,REG,I01,Jordan,183,22.0
2012,SEA,LB,,52,ACT,Allen Bradford,Allen,Bradford,1988-08-31,71.0,235.0,Southern California,00-0028125,,,,,,,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jwmibchcqvro6p3hdqxi",BRA094086,37262,32004252-4109-4086-4e18-29bf787c7723,2011.0,2011.0,TB,,19.0,DIV,I01,Allen,187,24.0
2012,SF,FB,,49,ACT,Bruce Miller,Bruce,Miller,1987-08-06,74.0,248.0,Central Florida,00-0028149,14083,9be8224a-4a19-4f6a-a2be-ecbd3a24868c,24998,7505,6363,MillBr02,13446,982,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xmxfgtmbvqxhpp3ldkwq",MIL152896,37286,32004d49-4c15-2896-abb5-374ff19fc625,2011.0,2011.0,SF,,21.0,SB,A01,Bruce,211,25.0
2012,DET,RB,,45,ACT,Shaun Chapas,Shaun,Chapas,1988-05-02,74.0,244.0,,00-0028158,,,,,,,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/evng7xcj942nfr5xtng7",CHA387434,,32004348-4138-7434-9795-79674b42cb25,2011.0,2011.0,DAL,,17.0,REG,A01,Shaun,220,24.0
2012,NYG,RB,,33,RES,Da'Rel Scott,Da'Rel,Scott,1988-05-26,71.0,210.0,,00-0028159,14087,9b6f28b0-7329-495b-a0a5-6c5fb975a057,,7368,6373,ScotDa01,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvopxdgumla0ypn7yisg",SCO227251,,32005343-4f22-7251-f800-5a999f7bb4d2,2011.0,2011.0,NYG,,6.0,REG,A01,Da'Rel,221,24.0
2012,BLT,RB,,35,ACT,Anthony Allen,Anthony,Allen,1988-08-06,73.0,223.0,,00-0028163,14212,8d5938a7-d605-4695-b029-cc0b0e7a7f18,,7370,6377,AlleAn01,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfqu5zb7az7hkbddbej6",ALL055530,,3200414c-4c05-5530-5d4d-b2eaa43bdd5a,2011.0,2011.0,BLT,,21.0,SB,A01,Anthony,225,24.0
2012,PIT,RB,,20,RES,Baron Batch,Baron,Batch,1987-12-21,69.0,210.0,,00-0028170,14065,ef00c613-6c31-40be-b5c6-264e5ee18724,,7567,6384,BatcBa00,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nyi8aktufcwzie1nzhev",BAT027161,,32004241-5402-7161-a757-b8d66c1d84d9,2011.0,2011.0,PIT,,16.0,REG,A01,Baron,232,24.0
2012,MIN,RB,,48,ACT,Matt Asiata,Matthew,Asiata,1987-07-24,71.0,234.0,Utah,00-0028198,14360,65b991ed-ad0c-41d8-bbe0-95fc147c9441,25238,7666,6432,,13255,936,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zrj90d9ej6ubrnpjbewn",ASI070576,37676,,2011.0,2011.0,,,18.0,WC,A01,Matt,,25.0
2012,KC,RB,,20,ACT,Shaun Draughn,Kenneth,Draughn,1987-12-07,72.0,205.0,North Carolina,00-0028202,14518,bcce08ec-736e-40c1-bb8d-ebe2d489f331,25481,8022,6440,,13158,913,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bxkirs3zrup0djv8x2ns",DRA542186,37701,32004452-4154-2186-3aa6-18531944293d,2011.0,2011.0,,,17.0,REG,A01,Shaun,,24.0
2012,NYJ,ILB,,54,ACT,Nick Bellore,Nick,Bellore,1989-05-12,73.0,250.0,Central Michigan,00-0028292,14471,eeb9e3f4-e378-44ca-94b6-a724011ad710,25295,7504,6515,,12787,815,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nnmgkhi5d5xszkoyh4br",BEL740458,37792,32004245-4c74-0458-f160-9cf6a1a7b60c,2011.0,2011.0,,,17.0,REG,A01,Nick,,23.0
2012,IND,RB,,29,RES,Robert Hughes,Robert,Hughes,1989-06-21,71.0,235.0,,00-0028345,,,,,,,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xfbqkynhdjzwzxw2publ",HUG592048,,32004855-4759-2048-96a4-8400797a5b88,2011.0,2011.0,,,14.0,REG,A01,Robert,,23.0
2012,NYJ,RB,,21,ACT,John Griffin,John,Griffin,1988-12-17,70.0,208.0,,00-0028377,,,,,,,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zv4sxhirimacsecempxl",GRI164946,,32004752-4916-4946-369d-5c496a845332,2011.0,2011.0,,,17.0,REG,A01,John,,23.0
2012,GB,RB,,26,ACT,DuJuan Harris,DuJuan,Harris,1988-09-03,69.0,208.0,Troy,00-0028409,14255,7ea2fcfd-0099-4e62-8f6e-efa0197bbb99,25117,7658,6595,,12985,863,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bm9b6aulywolcwjqjcpo",HAR370058,37889,32004841-5237-0058-7cc5-53d0d7a47769,2011.0,2011.0,,,19.0,DIV,A01,DuJuan,,23.0
2012,JAX,RB,,39,ACT,Richard Murphy,Richard,Murphy,1986-09-18,73.0,215.0,,00-0028416,14294,371fc419-7f04-428c-9e10-e1825a332f25,,7661,6602,,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d6vsdupklmwycdm18ujr",MUR520588,,32004d55-5252-0588-ec2d-a9f9850fe5a7,2011.0,2011.0,,,17.0,REG,A01,Richard,,25.0
2012,CHI,RB,,25,ACT,Armando Allen,Armando,Allen,1989-04-30,70.0,190.0,,00-0028565,14358,bb44231b-1d0e-40d5-8852-4522087a6ffc,,8012,6723,,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrnomsfbklofqgnfk817",ALL059152,,3200414c-4c05-9152-d13c-172d60e628a8,2011.0,2011.0,,,17.0,REG,I01,Armando,,23.0
2012,KC,RB,,49,ACT,Patrick DiMarco,Patrick,DiMarco,1989-04-30,73.0,243.0,South Carolina,00-0028581,14332,349f647e-bfc3-4d84-af89-b33f8a08e26e,25158,7970,6997,,14786,1305,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aogfdoxrgi8kssdps73x",DIM110572,38061,32004449-4d11-0572-18eb-eac18081dace,2011.0,2011.0,,,17.0,REG,A01,Patrick,,23.0
2012,GB,RB,,33,RES,Brandon Saine,Brandon,Saine,1988-12-14,71.0,220.0,,00-0028602,14587,fb84bb2d-bd96-4595-a9aa-94057746b951,,7373,6756,,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/geerv1mt8m61vq70jvla",SAI623356,,32005341-4962-3356-e613-62c522a6a49c,2011.0,2011.0,,,6.0,REG,A01,Brandon,,23.0
2012,DAL,RB,,34,ACT,Phillip Tanner,Phillip,Tanner,1988-08-08,70.0,217.0,,00-0028613,14625,e2bcd797-862d-4c38-abc3-267fc4d555e2,,7913,6420,,13130,906,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ax0qdsg8ctpmyh1h7ms5",TAN700798,,32005441-4e70-0798-e530-65052c5ae9d7,2011.0,2011.0,,,17.0,REG,I01,Phillip,,24.0
2012,TEN,RB,,36,RES,Darren Evans,Darren,Evans,1988-11-09,72.0,232.0,,00-0028645,,,,,,,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ufa4ipwihklkk0tfdslh",EVA114423,,32004556-4111-4423-624b-791e4dc1bd20,2011.0,2011.0,,,12.0,REG,A01,Darren,,23.0
2012,CAR,RB,,36,ACT,Armond Smith,Armond,Smith,1986-05-07,69.0,194.0,,00-0028706,,,,,,,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/demc89lt5im7o9jaaxxm",SMI000007,,3200534d-4900-0007-a2c6-d48cbc7af346,2011.0,2011.0,,,17.0,REG,A01,Armond,,26.0
2012,ARZ,RB,,33,ACT,William Powell,William,Powell,1988-03-09,69.0,207.0,,00-0028736,14432,20ac2bd5-d684-403f-9c1d-f2f94de67dd7,,8496,6939,,,,1.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oddj8m8ttkd4njvmbugl",POW572739,,3200504f-5757-2739-cd3c-ebed19c4b5b9,2011.0,2011.0,,,17.0,REG,A01,William,,24.0
2012,PIT,FB,,46,ACT,Will Johnson,William,Johnson,1988-11-14,74.0,238.0,West Virginia,00-0028841,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zon7oejkgzgqyzcdhach",JOH750031,38514,32004a4f-4875-0031-5e79-2bb128429dee,2012.0,2012.0,,,17.0,REG,A01,Will,,23.0
2012,TEN,RB,,42,ACT,Collin Mooney,Collin,Mooney,1986-04-03,70.0,247.0,,00-0028876,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/scivmrrlmtunlsbun22w",MOO073055,,32004d4f-4f07-3055-f611-5a3d047529c9,2012.0,2012.0,,,17.0,REG,A01,Collin,,26.0
2012,SF,RB,,33,ACT,Jewel Hampton,Jewel,Hampton,1989-12-23,69.0,210.0,,00-0028980,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uh8mairsekpa7bc78pdm",HAM728248,,32004841-4d72-8248-4658-4e887d4d717c,2012.0,2012.0,,,21.0,SB,I01,Jewel,,22.0
2012,DAL,RB,,25,ACT,Lance Dunbar,Lance,Dunbar,1990-01-25,68.0,191.0,North Texas,00-0029004,15369,9f0f0495-b5b8-45c2-866b-02d9f96087f7,26064,8086,7332,,14731,1284,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mwxzuvjfvoecnoze3aty",DUN098604,38951,32004455-4e09-8604-8b62-6211006609fe,2012.0,2012.0,,,17.0,REG,A01,Lance,,22.0
2012,PIT,RB,,22,ACT,Chris Rainey,Chris,Rainey,1988-03-02,69.0,180.0,,00-0029140,14896,edfea4af-3d72-43ab-b2de-324d636bbbe0,,8073,7152,RainCh00,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jhezdyvrfaxztxts3fty",RAI599645,,32005241-4959-9645-98dd-77d310ac7075,2012.0,2012.0,PIT,,17.0,REG,A01,Chris,159,24.0
2012,WAS,RB,,46,ACT,Alfred Morris,Alfred,Morris,1988-12-12,69.0,218.0,Florida Atlantic,00-0029141,15009,bd10efdf-d8e7-4e23-ab1a-1e42fb65131b,25883,8089,7165,MorrAl00,14269,1170,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/igrm4hy4pishp4rdamin",MOR317547,38703,32004d4f-5231-7547-8630-5f186da119c2,2012.0,2012.0,WAS,,18.0,WC,A01,Alfred,173,23.0
